resp_id,wave,datum,pohlavi,rok_narozeni,obor1,obor2,zkusenost,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26
w2026_127,2026,2026-02-16,Muž,1999,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,4,6,4,6,7,7,3,4,4,6,7,5,7,3,5,4,7,7,7,5,4,4,7,7
w2026_128,2026,2026-02-16,Žena,2002,Český jazyk a literatura se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,False,7,6,3,5,2,6,7,7,4,6,5,4,6,4,6,6,3,5,6,6,6,6,7,7,5,7
w2026_129,2026,2026-02-16,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,7,7,4,7,7,7,1,7,3,5,4,6,7,7,5,7,7,7,7,7,7,7,7,7
w2026_130,2026,2026-02-17,Žena,2004,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,7,7,5,7,6,7,7,7,6,5,6,6,4,6,7,7,7,7,6,7,5,7,7,7,7,7
w2026_131,2026,2026-02-17,Žena,2002,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,6,5,5,5,6,7,7,5,6,5,6,6,4,4,4,6,6,6,6,6,5,6,6,6,7
w2026_132,2026,2026-02-17,Muž,2004,Dějepis se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,6,6,3,2,5,7,7,7,4,5,1,1,1,4,7,4,7,6,4,5,3,7,6,5,5,7
w2026_133,2026,2026-02-17,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,2,6,3,7,7,7,3,2,6,6,7,7,6,4,5,5,7,7,7,7,7,7,7,7
w2026_134,2026,2026-02-17,Žena,2004,Chemie se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,7,4,3,2,7,7,7,2,6,5,6,6,6,2,3,6,3,6,6,6,6,6,7,6,6
w2026_135,2026,2026-02-17,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,7,7,7,7,7,6,7,6,6,6,6,5,7,6,7,7,5,6,7,7,7,7,6
w2026_136,2026,2026-02-17,Muž,2002,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,False,6,7,6,5,4,5,5,6,3,5,5,7,7,6,6,6,5,5,6,6,6,5,4,5,5,5
w2026_137,2026,2026-02-17,Muž,2005,Matematika se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,6,6,3,5,6,7,3,3,5,5,5,3,7,5,3,6,5,5,4,7,7,5,5,7
w2026_138,2026,2026-02-17,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,7,5,5,7,7,7,2,7,5,6,7,7,6,7,7,4,6,6,6,6,7,7,6,6
w2026_139,2026,2026-02-17,Muž,2005,Zeměpis se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,6,5,5,7,6,7,6,2,6,3,5,6,7,7,7,5,2,5,5,5,2,6,7,6,7
w2026_140,2026,2026-02-17,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,False,7,6,6,6,6,7,7,6,3,6,4,5,6,6,6,7,5,6,6,6,5,7,7,6,7,7
w2026_141,2026,2026-02-18,Muž,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,4,2,7,7,7,3,7,5,7,7,7,7,5,6,5,7,6,7,6,7,7,7,7
w2026_142,2026,2026-02-18,Muž,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,False,6,4,5,4,2,5,7,7,4,6,5,5,4,7,7,7,4,4,5,5,5,7,6,7,6,7
w2026_143,2026,2026-02-18,Muž,2005,Dějepis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,7,5,7,6,7,7,5,7,5,7,7,7,7,7,6,3,7,6,7,7,7,6,6,7
w2026_144,2026,2026-02-18,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,,True,7,5,6,3,6,6,7,7,2,7,2,7,6,6,5,6,1,4,6,6,6,7,6,7,6,7
w2026_145,2026,2026-02-19,Muž,2003,Matematika se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,6,5,3,5,5,6,7,3,5,6,6,6,5,6,7,6,2,7,6,7,6,7,7,6,6
w2026_146,2026,2026-02-19,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,6,6,6,4,7,7,4,7,5,7,7,7,7,6,7,3,7,4,7,4,7,7,4,7
w2026_147,2026,2026-02-19,Žena,2005,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,6,5,5,7,6,7,3,6,3,6,7,6,4,6,6,6,7,7,7,7,7,7,6,6
w2026_148,2026,2026-02-19,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Speciální pedagogika,True,7,5,6,4,6,5,7,6,3,6,5,6,6,6,5,7,6,6,7,7,7,7,6,7,5,7
w2026_149,2026,2026-02-20,Žena,2004,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,6,5,5,7,7,7,3,6,6,6,6,4,6,7,7,6,7,7,7,7,7,7,7,7
w2026_150,2026,2026-02-20,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,5,6,6,5,6,6,4,2,4,5,6,3,3,4,6,5,6,6,5,4,5,6,5,5
w2026_151,2026,2026-02-20,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,7,3,3,7,7,7,3,7,5,7,5,7,1,5,5,3,5,3,6,7,7,7,7,7
w2026_152,2026,2026-02-20,Žena,2005,Výchova ke zdraví se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,6,7,6,6,5,5,7,7,5,5,3,3,6,4,4,5,6,6,6,6,6,6,6,5,6,6
w2026_153,2026,2026-02-20,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,5,7,6,6,7,7,7,6,6,6,7,5,4,3,7,7,7,7,7,5,7,7,7,4
w2026_154,2026,2026-02-20,Žena,2005,Přírodopis se zaměřením na vzdělávání,Hudební výchova se zaměřením na vzdělávání,True,6,7,6,5,3,6,7,7,5,6,5,5,6,6,5,7,6,6,6,6,6,6,6,6,7,7
w2026_155,2026,2026-02-20,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,4,5,6,4,5,5,6,6,4,5,5,5,5,5,5,4,5,4,5,5,5,6,5,5,6,5
w2026_156,2026,2026-02-20,Žena,2005,Výtvarná výchova se zaměřením na vzdělávání,,False,7,7,7,4,4,7,7,7,3,5,4,4,5,7,6,6,5,5,5,4,5,7,7,7,5,5
w2026_157,2026,2026-02-22,Žena,2005,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,False,7,7,5,6,5,7,7,7,2,6,2,7,7,7,7,5,5,2,5,7,5,7,7,7,7,6
w2026_158,2026,2026-02-23,Žena,2005,Český jazyk a literatura se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,6,5,5,4,6,7,7,3,4,5,5,5,4,3,4,7,6,5,5,5,6,7,7,5,5
w2026_159,2026,2026-02-24,Žena,2003,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7
w2026_160,2026,2026-02-25,Žena,2005,Hudební výchova se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,7,7,7,7,7,7,4,6,6,5,6,6,5,7,7,6,6,7,6,6,6,7,7,7
w2026_161,2026,2026-02-26,Muž,2005,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,7,7,5,7,7,7,5,5,6,6,6,6,4,5,5,7,7,7,7,7,7,7,7,7
w2026_162,2026,2026-03-02,Žena,1993,Speciální pedagogika,,True,7,7,6,7,7,6,7,7,7,6,7,6,7,6,6,6,7,7,7,7,7,6,7,7,7,7
w2026_163,2026,2026-03-13,Žena,2004,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,4,5,4,7,3,5,5,6,5,2,6,6,5,7,1,7,7,6,5,4,7,6,7,7,6,5
w2026_164,2026,2026-04-22,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,7,4,7,7,7,4,7,7,7,7,7,3,5,6,6,6,7,5,6,7,7,6,7
